longitude,latitude,country,id,income_mean,income_mdn,income_rtn,incquintile
-2.8571,53.4159,ENG,E02001338,24600,,77.807,1
-2.7984,53.4118,ENG,E02001339,25200,,79.705,1
-2.8773,53.4098,ENG,E02001340,27900,,88.245,2
-2.8272,53.4084,ENG,E02001341,24800,,78.440,1
-2.8530,53.4045,ENG,E02001342,30300,,95.836,3
-2.7966,53.3841,ENG,E02001343,30200,,95.520,3
-2.8408,53.3749,ENG,E02001344,26300,,83.184,1
-2.8356,53.3653,ENG,E02001345,28600,,90.459,2
-2.8324,53.3553,ENG,E02001346,23700,,74.961,1
-2.9250,53.4659,ENG,E02001347,24300,,76.858,1
-2.9527,53.4672,ENG,E02001348,24500,,77.491,1
-2.9630,53.4611,ENG,E02001349,25900,,81.919,1
-2.9038,53.4573,ENG,E02001350,22800,,72.114,1
-2.9338,53.4583,ENG,E02001351,22700,,71.798,1
-2.9647,53.4527,ENG,E02001352,22600,,71.482,1
-2.8852,53.4511,ENG,E02001353,27600,,87.296,2
-2.9440,53.4496,ENG,E02001354,23800,,75.277,1
-2.9577,53.4459,ENG,E02001355,23300,,73.696,1
-2.9153,53.4437,ENG,E02001356,21900,,69.267,1
-2.9305,53.4422,ENG,E02001357,23300,,73.696,1
-2.9692,53.4409,ENG,E02001358,22400,,70.849,1
-2.8900,53.4398,ENG,E02001359,27700,,87.612,2
-2.9852,53.4343,ENG,E02001360,22800,,72.114,1
-2.9492,53.4360,ENG,E02001361,24800,,78.440,1
-2.9202,53.4340,ENG,E02001362,24700,,78.124,1
-2.8779,53.4311,ENG,E02001363,23700,,74.961,1
-2.9624,53.4310,ENG,E02001364,21600,,68.319,1
-2.9483,53.4276,ENG,E02001365,22700,,71.798,1
-2.9306,53.4275,ENG,E02001366,24300,,76.858,1
-2.9028,53.4274,ENG,E02001367,28300,,89.510,2
-2.9932,53.4259,ENG,E02001368,24200,,76.542,1
-2.9722,53.4200,ENG,E02001369,25600,,80.970,1
-2.9544,53.4201,ENG,E02001370,22300,,70.533,1
-2.8737,53.4192,ENG,E02001371,23100,,73.063,1
-2.8906,53.4180,ENG,E02001372,25100,,79.389,1
-2.9209,53.4160,ENG,E02001373,24000,,75.910,1
-2.9370,53.4127,ENG,E02001374,24400,,77.175,1
-2.9062,53.4155,ENG,E02001375,23800,,75.277,1
-2.9517,53.4124,ENG,E02001376,22500,,71.165,1
-2.9587,53.4053,ENG,E02001377,21500,,68.002,1
-2.9137,53.4046,ENG,E02001378,25700,,81.287,1
-2.8982,53.4031,ENG,E02001380,30000,,94.887,3
-2.9364,53.4009,ENG,E02001381,24600,,77.807,1
-2.8851,53.3996,ENG,E02001382,32300,,102.162,3
-2.9705,53.3962,ENG,E02001383,24400,,77.175,1
-2.9299,53.3946,ENG,E02001384,25600,,80.970,1
-2.9510,53.3945,ENG,E02001385,19900,,62.942,1
-2.8614,53.3924,ENG,E02001386,23400,,74.012,1
-2.9036,53.3912,ENG,E02001387,34500,,109.120,4
-2.9193,53.3902,ENG,E02001388,28700,,90.775,2
-2.9517,53.3875,ENG,E02001389,29000,,91.724,2
-2.9676,53.3867,ENG,E02001390,23200,,73.379,1
-2.8403,53.3883,ENG,E02001391,24100,,76.226,1
-2.8708,53.3855,ENG,E02001392,30900,,97.734,3
-2.8897,53.3824,ENG,E02001393,36000,,113.865,4
-2.9327,53.3826,ENG,E02001394,29600,,93.622,2
-2.9137,53.3789,ENG,E02001395,33100,,104.692,4
-2.9654,53.3792,ENG,E02001396,27300,,86.347,2
-2.8653,53.3761,ENG,E02001397,30400,,96.152,3
-2.9425,53.3730,ENG,E02001398,30600,,96.785,3
-2.9124,53.3697,ENG,E02001399,32400,,102.478,3
-2.8859,53.3650,ENG,E02001400,26300,,83.184,1
-2.8624,53.3624,ENG,E02001401,29200,,92.357,2
-2.9182,53.3612,ENG,E02001402,34200,,108.171,4
-2.8995,53.3531,ENG,E02001403,25300,,80.021,1
-2.8644,53.3416,ENG,E02001404,24100,,76.226,1
-2.8351,53.3428,ENG,E02001405,21900,,69.267,1
-2.6967,53.4550,ENG,E02001416,23800,,75.277,1
-2.6477,53.4512,ENG,E02001418,25700,,81.287,1
-2.7183,53.4495,ENG,E02001419,22200,,70.216,1
-2.6117,53.4507,ENG,E02001420,28300,,89.510,2
-2.7593,53.4476,ENG,E02001421,27700,,87.612,2
-2.6921,53.4453,ENG,E02001422,23500,,74.328,1
-2.7795,53.4388,ENG,E02001423,31200,,98.683,3
-2.7426,53.4333,ENG,E02001424,26100,,82.552,1
-2.7111,53.4281,ENG,E02001425,26200,,82.868,1
-2.7653,53.4186,ENG,E02001426,28000,,88.561,2
-2.6990,53.4117,ENG,E02001427,25600,,80.970,1
-2.7623,53.4081,ENG,E02001428,30600,,96.785,3
-2.9619,53.6819,ENG,E02001429,27500,,86.980,2
-2.9584,53.6614,ENG,E02001430,29300,,92.673,2
-2.9801,53.6593,ENG,E02001431,28900,,91.408,2
-2.9953,53.6627,ENG,E02001432,24800,,78.440,1
-2.9650,53.6487,ENG,E02001433,26400,,83.501,1
-2.9756,53.6426,ENG,E02001434,28000,,88.561,2
-3.0027,53.6389,ENG,E02001435,25700,,81.287,1
-2.9870,53.6321,ENG,E02001436,27700,,87.612,2
-3.0316,53.6293,ENG,E02001437,29100,,92.040,2
-3.0151,53.6191,ENG,E02001438,28200,,89.194,2
-3.0312,53.6041,ENG,E02001439,26900,,85.082,2
-3.0567,53.5973,ENG,E02001440,31700,,100.264,3
-3.0655,53.5734,ENG,E02001441,32400,,102.478,3
-3.0574,53.5612,ENG,E02001442,30900,,97.734,3
-3.0853,53.5470,ENG,E02001443,32700,,103.427,4
-3.0387,53.5325,ENG,E02001444,29300,,92.673,2
-2.9550,53.5324,ENG,E02001445,29700,,93.938,3
-2.9295,53.5209,ENG,E02001446,29800,,94.255,3
-2.9268,53.5084,ENG,E02001447,28700,,90.775,2
-2.9533,53.5089,ENG,E02001448,29300,,92.673,2
-3.0098,53.5081,ENG,E02001449,29000,,91.724,2
-3.0465,53.4968,ENG,E02001450,32400,,102.478,3
-2.9769,53.4918,ENG,E02001451,23400,,74.012,1
-2.9983,53.4881,ENG,E02001452,23300,,73.696,1
-3.0168,53.4880,ENG,E02001453,30700,,97.101,3
-2.9161,53.4978,ENG,E02001454,27900,,88.245,2
-2.9518,53.4817,ENG,E02001455,28000,,88.561,2
-3.0359,53.4805,ENG,E02001456,29900,,94.571,3
-2.9720,53.4817,ENG,E02001457,24800,,78.440,1
-3.0257,53.4791,ENG,E02001458,28700,,90.775,2
-2.9956,53.4773,ENG,E02001459,24300,,76.858,1
-3.0187,53.4705,ENG,E02001460,24700,,78.124,1
-2.9846,53.4708,ENG,E02001461,26400,,83.501,1
-3.0128,53.4619,ENG,E02001462,22300,,70.533,1
-2.9764,53.4643,ENG,E02001463,23700,,74.961,1
-2.9947,53.4587,ENG,E02001464,22600,,71.482,1
-3.0024,53.4489,ENG,E02001465,23100,,73.063,1
-2.9799,53.4499,ENG,E02001466,22900,,72.430,1
-3.0456,53.4366,ENG,E02001467,26500,,83.817,1
-3.0381,53.4273,ENG,E02001468,25700,,81.287,1
-3.0659,53.4287,ENG,E02001469,28800,,91.092,2
-3.0542,53.4245,ENG,E02001470,28200,,89.194,2
-3.0334,53.4191,ENG,E02001471,23900,,75.593,1
-3.0909,53.4187,ENG,E02001472,27100,,85.715,2
-3.0476,53.4162,ENG,E02001473,24900,,78.756,1
-3.0223,53.4098,ENG,E02001474,22000,,69.584,1
-3.0970,53.4060,ENG,E02001475,22500,,71.165,1
-3.1008,53.3207,ENG,E02001506,36700,,116.079,5
-2.9822,53.3159,ENG,E02001507,31500,,99.632,3
-2.9584,53.3144,ENG,E02001508,27600,,87.296,2
-0.9275,53.6257,ENG,E02001539,24000,,75.910,1
-1.5540,54.9570,ENG,E02001684,25600,,80.970,1
-1.5687,54.9479,ENG,E02001693,25800,,81.603,1
-1.5275,54.9414,ENG,E02001695,29700,,93.938,3
-1.5473,54.9447,ENG,E02001696,24900,,78.756,1
-1.5629,54.9377,ENG,E02001699,26800,,84.766,2
-1.6153,55.0261,ENG,E02001709,33800,,106.906,4
-1.6115,55.0060,ENG,E02001712,36100,,114.181,4
-1.5833,55.0024,ENG,E02001714,34300,,108.488,4
-1.5773,54.9937,ENG,E02001719,30800,,97.417,3
-1.6050,54.9933,ENG,E02001720,34700,,109.753,4
-1.6008,54.9859,ENG,E02001724,33500,,105.957,4
-1.5760,54.9838,ENG,E02001725,28400,,89.826,2
-1.5478,54.9843,ENG,E02001727,26100,,82.552,1
-1.5954,54.9777,ENG,E02001730,26700,,84.449,1
-1.5704,54.9758,ENG,E02001733,24000,,75.910,1
-1.5545,54.9726,ENG,E02001735,22100,,69.900,1
-1.5481,54.9670,ENG,E02001737,21900,,69.267,1
-1.4735,55.0591,ENG,E02001738,31700,,100.264,3
-1.5738,55.0507,ENG,E02001739,26600,,84.133,1
-1.4570,55.0492,ENG,E02001740,34600,,109.437,4
-1.6149,55.0519,ENG,E02001741,28100,,88.878,2
-1.4722,55.0425,ENG,E02001742,30700,,97.101,3
-1.4439,55.0401,ENG,E02001743,30600,,96.785,3
-1.5221,55.0460,ENG,E02001744,29500,,93.306,2
-1.5774,55.0396,ENG,E02001745,27200,,86.031,2
-1.4761,55.0336,ENG,E02001746,28300,,89.510,2
-1.4434,55.0320,ENG,E02001747,31300,,98.999,3
-1.5137,55.0306,ENG,E02001748,28200,,89.194,2
-1.5550,55.0314,ENG,E02001749,30700,,97.101,3
-1.4585,55.0268,ENG,E02001750,30800,,97.417,3
-1.4918,55.0187,ENG,E02001752,24400,,77.175,1
-1.4294,55.0183,ENG,E02001753,34400,,108.804,4
-1.4441,55.0193,ENG,E02001754,33000,,104.376,4
-1.5451,55.0195,ENG,E02001755,30600,,96.785,3
-1.5852,55.0173,ENG,E02001756,28700,,90.775,2
-1.4665,55.0151,ENG,E02001757,26500,,83.817,1
-1.5147,55.0130,ENG,E02001758,27900,,88.245,2
-1.4497,55.0102,ENG,E02001759,27900,,88.245,2
-1.4773,55.0067,ENG,E02001760,22400,,70.849,1
-1.5268,55.0064,ENG,E02001761,26900,,85.082,2
-1.5475,55.0076,ENG,E02001762,27300,,86.347,2
-1.4992,55.0028,ENG,E02001763,25200,,79.705,1
-1.4650,54.9965,ENG,E02001764,24700,,78.124,1
-1.5021,54.9944,ENG,E02001765,24200,,76.542,1
-1.5246,54.9968,ENG,E02001766,25400,,80.338,1
-1.5428,54.9934,ENG,E02001767,27200,,86.031,2
-1.4229,54.9996,ENG,E02001768,25600,,80.970,1
-1.4368,54.9910,ENG,E02001769,25000,,79.073,1
-1.4204,54.9873,ENG,E02001770,29500,,93.306,2
-1.3983,54.9866,ENG,E02001771,26200,,82.868,1
-1.4264,54.9783,ENG,E02001772,25700,,81.287,1
-1.4123,54.9788,ENG,E02001773,29400,,92.989,2
-1.4798,54.9803,ENG,E02001774,25100,,79.389,1
-1.3984,54.9767,ENG,E02001775,26000,,82.235,1
-1.5061,54.9778,ENG,E02001776,26300,,83.184,1
-1.5247,54.9735,ENG,E02001777,27900,,88.245,2
-1.4354,54.9724,ENG,E02001778,25100,,79.389,1
-1.4547,54.9753,ENG,E02001779,25600,,80.970,1
-1.4053,54.9682,ENG,E02001780,29000,,91.724,2
-1.4646,54.9647,ENG,E02001781,25600,,80.970,1
-1.5092,54.9636,ENG,E02001782,26000,,82.235,1
-1.4455,54.9621,ENG,E02001783,25200,,79.705,1
-1.4834,54.9651,ENG,E02001784,26600,,84.133,1
-1.3728,54.9592,ENG,E02001785,28500,,90.143,2
-1.4262,54.9634,ENG,E02001786,28300,,89.510,2
-1.4930,54.9436,ENG,E02001787,26900,,85.082,2
-1.4606,54.9522,ENG,E02001788,27300,,86.347,2
-1.4052,54.9552,ENG,E02001789,33700,,106.590,4
-1.4348,54.9413,ENG,E02001790,31100,,98.366,3
-1.3909,54.9331,ENG,E02001791,30000,,94.887,3
-1.3724,54.9327,ENG,E02001792,29500,,93.306,2
-1.4466,54.9288,ENG,E02001793,24700,,78.124,1
-1.4143,54.9278,ENG,E02001794,24300,,76.858,1
-1.4012,54.9198,ENG,E02001795,25000,,79.073,1
-1.3759,54.9181,ENG,E02001796,28100,,88.878,2
-1.5046,54.9209,ENG,E02001797,29500,,93.306,2
-1.4475,54.9172,ENG,E02001798,25300,,80.021,1
-1.5200,54.9125,ENG,E02001799,23700,,74.961,1
-1.4067,54.9058,ENG,E02001801,22900,,72.430,1
-1.4260,54.9073,ENG,E02001802,23000,,72.747,1
-1.3915,54.9071,ENG,E02001803,26200,,82.868,1
-1.4418,54.9035,ENG,E02001804,25300,,80.021,1
-1.4193,54.8990,ENG,E02001805,26300,,83.184,1
-1.3685,54.9024,ENG,E02001806,23100,,73.063,1
-1.4959,54.8981,ENG,E02001807,27400,,86.664,2
-1.4063,54.8970,ENG,E02001808,25400,,80.338,1
-1.5252,54.8972,ENG,E02001809,27400,,86.664,2
-1.4456,54.8906,ENG,E02001811,24300,,76.858,1
-1.3915,54.8906,ENG,E02001812,31700,,100.264,3
-1.4258,54.8855,ENG,E02001813,23900,,75.593,1
-1.3690,54.8842,ENG,E02001814,25600,,80.970,1
-1.5298,54.8808,ENG,E02001815,32300,,102.162,3
-1.4160,54.8780,ENG,E02001816,25200,,79.705,1
-1.4026,54.8716,ENG,E02001817,25600,,80.970,1
-1.3670,54.8680,ENG,E02001818,27800,,87.929,2
-1.4351,54.8697,ENG,E02001819,29800,,94.255,3
-1.4962,54.8638,ENG,E02001820,28200,,89.194,2
-1.3981,54.8592,ENG,E02001821,29100,,92.040,2
-1.4665,54.8695,ENG,E02001822,27400,,86.664,2
-1.4922,54.8451,ENG,E02001823,28200,,89.194,2
-1.4658,54.8388,ENG,E02001824,27400,,86.664,2
-1.4543,54.8310,ENG,E02001825,27600,,87.296,2
-1.4529,54.8115,ENG,E02001826,26000,,82.235,1
-1.2448,54.7125,ENG,E02002483,27600,,87.296,2
-1.2104,54.7029,ENG,E02002484,23400,,74.012,1
-1.2282,54.6960,ENG,E02002485,23600,,74.644,1
-1.2113,54.6892,ENG,E02002487,24400,,77.175,1
-1.2355,54.6859,ENG,E02002488,29400,,92.989,2
-1.2127,54.6817,ENG,E02002489,23200,,73.379,1
-1.2090,54.6731,ENG,E02002490,23400,,74.012,1
-1.2376,54.6714,ENG,E02002491,24500,,77.491,1
-1.2201,54.6543,ENG,E02002492,24300,,76.858,1
-1.1971,54.6437,ENG,E02002493,28200,,89.194,2
-1.2427,54.6593,ENG,E02002494,22500,,71.165,1
-1.2325,54.5777,ENG,E02002496,20700,,65.472,1
-1.2000,54.5702,ENG,E02002497,22600,,71.482,1
-1.2478,54.5707,ENG,E02002498,21900,,69.267,1
-1.2028,54.5617,ENG,E02002499,21700,,68.635,1
-1.2387,54.5614,ENG,E02002500,24500,,77.491,1
-1.2263,54.5600,ENG,E02002501,24200,,76.542,1
-1.1821,54.5577,ENG,E02002502,23600,,74.644,1
-1.2669,54.5598,ENG,E02002503,24400,,77.175,1
-1.2519,54.5571,ENG,E02002504,28900,,91.408,2
-1.2011,54.5519,ENG,E02002505,23000,,72.747,1
-1.2241,54.5503,ENG,E02002506,23000,,72.747,1
-1.2466,54.5451,ENG,E02002507,30100,,95.203,3
-1.2450,54.5385,ENG,E02002508,29400,,92.989,2
-1.2165,54.5393,ENG,E02002509,25900,,81.919,1
-1.2678,54.5347,ENG,E02002510,28800,,91.092,2
-1.1961,54.5220,ENG,E02002512,32300,,102.162,3
-1.2513,54.5202,ENG,E02002513,25000,,79.073,1
-1.2138,54.5202,ENG,E02002514,29200,,92.357,2
-1.0695,54.6168,ENG,E02002515,23700,,74.961,1
-1.0745,54.6099,ENG,E02002516,25800,,81.603,1
-1.1192,54.5985,ENG,E02002517,26000,,82.235,1
-1.0535,54.6043,ENG,E02002518,29800,,94.255,3
-1.0719,54.5977,ENG,E02002519,25500,,80.654,1
-1.0291,54.5851,ENG,E02002520,28600,,90.459,2
-0.9779,54.5809,ENG,E02002521,28700,,90.775,2
-1.1489,54.5764,ENG,E02002523,21800,,68.951,1
-0.9343,54.5741,ENG,E02002524,27200,,86.031,2
-1.1186,54.5669,ENG,E02002525,27700,,87.612,2
-0.9869,54.5569,ENG,E02002526,27300,,86.347,2
-0.9019,54.5599,ENG,E02002527,24000,,75.910,1
-1.1520,54.5491,ENG,E02002529,28300,,89.510,2
-0.9122,54.5284,ENG,E02002530,25800,,81.603,1
-1.0977,54.5488,ENG,E02002532,26200,,82.868,1
-1.0734,54.5288,ENG,E02002533,32400,,102.478,3
-1.0670,54.5273,ENG,E02002534,32200,,101.846,3
-1.2944,54.6226,ENG,E02002535,31200,,98.683,3
-1.2959,54.6105,ENG,E02002536,26600,,84.133,1
-1.2231,54.6069,ENG,E02002537,24700,,78.124,1
-1.2782,54.5892,ENG,E02002538,26300,,83.184,1
-1.3855,54.5710,ENG,E02002539,33500,,105.957,4
-1.3204,54.5965,ENG,E02002540,31500,,99.632,3
-1.3097,54.5906,ENG,E02002541,27200,,86.031,2
-1.3369,54.5865,ENG,E02002542,24900,,78.756,1
-1.3523,54.5844,ENG,E02002543,24600,,77.807,1
-1.2976,54.5784,ENG,E02002544,22600,,71.482,1
-1.3682,54.5760,ENG,E02002545,28700,,90.775,2
-1.3275,54.5709,ENG,E02002546,23300,,73.696,1
-1.3460,54.5693,ENG,E02002547,29600,,93.622,2
-1.3130,54.5555,ENG,E02002548,23300,,73.696,1
-1.3675,54.5621,ENG,E02002549,29300,,92.673,2
-1.3394,54.5545,ENG,E02002550,29000,,91.724,2
-1.2914,54.5570,ENG,E02002551,23400,,74.012,1
-1.2911,54.5461,ENG,E02002552,27300,,86.347,2
-1.3019,54.5397,ENG,E02002553,25700,,81.287,1
-1.2941,54.5272,ENG,E02002554,24300,,76.858,1
-1.3566,54.5223,ENG,E02002555,31500,,99.632,3
-1.2828,54.5045,ENG,E02002556,33600,,106.274,4
-1.3242,54.5201,ENG,E02002557,34600,,109.437,4
-2.7247,53.3900,ENG,E02002574,31900,,100.897,3
-2.7504,53.3813,ENG,E02002575,33600,,106.274,4
-2.7079,53.3713,ENG,E02002576,25900,,81.919,1
-2.7715,53.3735,ENG,E02002577,25000,,79.073,1
-2.7361,53.3738,ENG,E02002578,27200,,86.031,2
-2.7605,53.3684,ENG,E02002579,25200,,79.705,1
-2.7307,53.3600,ENG,E02002580,23800,,75.277,1
-2.7870,53.3458,ENG,E02002581,27800,,87.929,2
-2.6432,53.3345,ENG,E02002582,33600,,106.274,4
-2.6924,53.3434,ENG,E02002583,25000,,79.073,1
-2.7182,53.3360,ENG,E02002584,27000,,85.398,2
-2.7435,53.3286,ENG,E02002585,28700,,90.775,2
-2.7078,53.3289,ENG,E02002586,23900,,75.593,1
-2.6657,53.3211,ENG,E02002587,24600,,77.807,1
-2.6881,53.3221,ENG,E02002588,24100,,76.226,1
-2.7136,53.3176,ENG,E02002589,31800,,100.580,3
-2.6279,53.4317,ENG,E02002592,28500,,90.143,2
-2.5910,53.4183,ENG,E02002595,24400,,77.175,1
-2.5542,53.4165,ENG,E02002596,30400,,96.152,3
-2.5718,53.4106,ENG,E02002597,24500,,77.491,1
-2.6466,53.4080,ENG,E02002598,36200,,114.497,4
-2.6263,53.4041,ENG,E02002599,33800,,106.906,4
-2.5834,53.4036,ENG,E02002600,26300,,83.184,1
-2.5590,53.3994,ENG,E02002601,30000,,94.887,3
-2.6053,53.4029,ENG,E02002602,25100,,79.389,1
-2.5229,53.3989,ENG,E02002603,29700,,93.938,3
-2.6594,53.3940,ENG,E02002604,31500,,99.632,3
-2.6310,53.3881,ENG,E02002605,28700,,90.775,2
-2.5798,53.3877,ENG,E02002606,27800,,87.929,2
-2.6051,53.3823,ENG,E02002607,28300,,89.510,2
-2.6631,53.3734,ENG,E02002608,29300,,92.673,2
-2.5597,53.3831,ENG,E02002609,26300,,83.184,1
-2.5480,53.3740,ENG,E02002611,32600,,103.111,4
-2.5746,53.3684,ENG,E02002612,33600,,106.274,4
-2.5632,53.3514,ENG,E02002613,37600,,118.925,5
-2.5792,53.3532,ENG,E02002614,38000,,120.190,5
-3.0397,53.8687,ENG,E02002633,25200,,79.705,1
-3.0283,53.8573,ENG,E02002634,24800,,78.440,1
-3.0469,53.8507,ENG,E02002635,25100,,79.389,1
-3.0287,53.8424,ENG,E02002636,24600,,77.807,1
-3.0387,53.8340,ENG,E02002637,25100,,79.389,1
-3.0521,53.8306,ENG,E02002638,22000,,69.584,1
-3.0191,53.8305,ENG,E02002639,22000,,69.584,1
-3.0428,53.8253,ENG,E02002640,21400,,67.686,1
-3.0203,53.8222,ENG,E02002641,26300,,83.184,1
-3.0476,53.8160,ENG,E02002642,19800,,62.625,1
-3.0384,53.8114,ENG,E02002643,23700,,74.961,1
-3.0190,53.8116,ENG,E02002644,26000,,82.235,1
-3.0511,53.8023,ENG,E02002645,19700,,62.309,1
-3.0014,53.8023,ENG,E02002646,22800,,72.114,1
-3.0393,53.8002,ENG,E02002647,22700,,71.798,1
-3.0254,53.7978,ENG,E02002648,22900,,72.430,1
-3.0501,53.7886,ENG,E02002649,24200,,76.542,1
-3.0168,53.7838,ENG,E02002650,24800,,78.440,1
-3.0414,53.7826,ENG,E02002651,24700,,78.124,1
-0.3436,53.8024,ENG,E02002652,26300,,83.184,1
-0.3279,53.7910,ENG,E02002653,22900,,72.430,1
-0.3807,53.7874,ENG,E02002654,20600,,65.156,1
-0.3130,53.7946,ENG,E02002655,23200,,73.379,1
-0.3587,53.7868,ENG,E02002656,29000,,91.724,2
-0.3407,53.7859,ENG,E02002657,28600,,90.459,2
-0.3011,53.7820,ENG,E02002658,31200,,98.683,3
-0.3741,53.7802,ENG,E02002659,22000,,69.584,1
-0.2599,53.7743,ENG,E02002660,25400,,80.338,1
-0.2753,53.7757,ENG,E02002661,25300,,80.021,1
-0.2885,53.7757,ENG,E02002662,27100,,85.715,2
-0.3560,53.7728,ENG,E02002663,26500,,83.817,1
-0.3104,53.7712,ENG,E02002664,29100,,92.040,2
-0.3787,53.7655,ENG,E02002665,30700,,97.101,3
-0.3485,53.7642,ENG,E02002666,22700,,71.798,1
-0.3269,53.7674,ENG,E02002667,26400,,83.501,1
-0.2761,53.7609,ENG,E02002668,22700,,71.798,1
-0.3630,53.7598,ENG,E02002669,28800,,91.092,2
-0.3944,53.7596,ENG,E02002670,26300,,83.184,1
-0.2778,53.7487,ENG,E02002671,24600,,77.807,1
-0.2572,53.7566,ENG,E02002672,21700,,68.635,1
-0.3028,53.7565,ENG,E02002673,25000,,79.073,1
-0.4117,53.7549,ENG,E02002674,27800,,87.929,2
-0.3464,53.7550,ENG,E02002675,22400,,70.849,1
-0.3710,53.7518,ENG,E02002676,26700,,84.449,1
-0.3193,53.7485,ENG,E02002677,27400,,86.664,2
-0.3851,53.7472,ENG,E02002678,24600,,77.807,1
-0.4001,53.7452,ENG,E02002679,27900,,88.245,2
-0.3444,53.7434,ENG,E02002680,25600,,80.970,1
-0.3714,53.7351,ENG,E02002681,21700,,68.635,1
-0.3901,53.7354,ENG,E02002682,23100,,73.063,1
-0.2252,54.1206,ENG,E02002684,29100,,92.040,2
-0.1299,54.1148,ENG,E02002685,28700,,90.775,2
-0.2248,54.0851,ENG,E02002686,23700,,74.961,1
-0.1925,54.0880,ENG,E02002687,24700,,78.124,1
-0.1985,54.0808,ENG,E02002688,22500,,71.165,1
-0.3502,54.0823,ENG,E02002689,28400,,89.826,2
-0.2727,53.9523,ENG,E02002693,28700,,90.775,2
-0.1517,53.8812,ENG,E02002695,29100,,92.040,2
-0.2972,53.8579,ENG,E02002697,32600,,103.111,4
-0.6571,53.8532,ENG,E02002698,31700,,100.264,3
-0.8263,53.8437,ENG,E02002701,32900,,104.060,4
-0.4624,53.8299,ENG,E02002703,34600,,109.437,4
-0.1707,53.8126,ENG,E02002704,30000,,94.887,3
-0.4650,53.7807,ENG,E02002705,36300,,114.814,4
-0.3936,53.7890,ENG,E02002706,33500,,105.957,4
-0.5666,53.7942,ENG,E02002707,36000,,113.865,4
-0.4222,53.7689,ENG,E02002708,31100,,98.366,3
-0.6976,53.7565,ENG,E02002709,31500,,99.632,3
-0.4354,53.7535,ENG,E02002710,32500,,102.794,4
-0.4577,53.7491,ENG,E02002711,36400,,115.130,4
-0.2112,53.7548,ENG,E02002712,30200,,95.520,3
-0.0785,53.7182,ENG,E02002714,29900,,94.571,3
-0.5528,53.7408,ENG,E02002715,34600,,109.437,4
-0.1705,53.7082,ENG,E02002716,29600,,93.622,2
-0.4991,53.7303,ENG,E02002718,37600,,118.925,5
-0.4510,53.7256,ENG,E02002719,32100,,101.529,3
-0.9017,53.7378,ENG,E02002720,32200,,101.846,3
-0.8000,53.7171,ENG,E02002721,30400,,96.152,3
0.0360,53.6756,ENG,E02002722,26100,,82.552,1
-0.8903,53.6787,ENG,E02002723,26300,,83.184,1
-0.8712,53.7003,ENG,E02002724,24400,,77.175,1
-1.0106,53.6785,ENG,E02002725,30900,,97.734,3
-0.2261,53.6122,ENG,E02002726,26700,,84.449,1
-0.0666,53.5739,ENG,E02002727,21900,,69.267,1
-0.0920,53.5726,ENG,E02002728,21600,,68.319,1
-0.1215,53.5766,ENG,E02002729,26400,,83.501,1
-0.0498,53.5698,ENG,E02002730,21800,,68.951,1
-0.0626,53.5661,ENG,E02002731,20600,,65.156,1
-0.1723,53.5726,ENG,E02002732,30500,,96.469,3
-0.0981,53.5634,ENG,E02002733,26300,,83.184,1
-0.1184,53.5644,ENG,E02002734,26900,,85.082,2
-0.0372,53.5629,ENG,E02002735,24600,,77.807,1
-0.0739,53.5606,ENG,E02002736,21400,,67.686,1
-0.0599,53.5548,ENG,E02002737,26200,,82.868,1
-0.1318,53.5576,ENG,E02002738,27700,,87.612,2
-0.0338,53.5529,ENG,E02002739,26500,,83.817,1
-0.1130,53.5538,ENG,E02002740,24700,,78.124,1
-0.0866,53.5503,ENG,E02002741,28400,,89.826,2
-0.0207,53.5493,ENG,E02002742,30000,,94.887,3
-0.0432,53.5479,ENG,E02002743,28900,,91.408,2
-0.1072,53.5481,ENG,E02002744,21800,,68.951,1
-0.0137,53.5296,ENG,E02002745,30400,,96.152,3
-0.0974,53.5361,ENG,E02002746,30300,,95.836,3
-0.0600,53.5305,ENG,E02002747,32100,,101.529,3
-0.1382,53.4942,ENG,E02002748,32300,,102.162,3
-0.4435,53.6737,ENG,E02002749,28700,,90.775,2
-0.3460,53.6843,ENG,E02002750,31400,,99.315,3
-0.5972,53.6761,ENG,E02002751,29500,,93.306,2
-0.3322,53.6237,ENG,E02002752,30200,,95.520,3
-0.6836,53.6266,ENG,E02002753,29100,,92.040,2
-0.7853,53.6199,ENG,E02002754,28900,,91.408,2
-0.6476,53.6044,ENG,E02002755,26300,,83.184,1
-0.6583,53.5925,ENG,E02002756,21800,,68.951,1
-0.6750,53.5900,ENG,E02002757,29600,,93.622,2
-0.6178,53.5809,ENG,E02002758,25400,,80.338,1
-0.4769,53.6150,ENG,E02002759,30900,,97.734,3
-0.6694,53.5782,ENG,E02002760,29000,,91.724,2
-0.5631,53.6000,ENG,E02002761,30600,,96.785,3
-0.6533,53.5713,ENG,E02002762,28100,,88.878,2
-0.6267,53.5668,ENG,E02002763,26000,,82.235,1
-0.6777,53.5655,ENG,E02002764,24800,,78.440,1
-0.6563,53.5634,ENG,E02002765,26000,,82.235,1
-0.6397,53.5581,ENG,E02002766,30400,,96.152,3
-0.6793,53.5508,ENG,E02002767,33000,,104.376,4
-0.8336,53.5506,ENG,E02002768,32100,,101.529,3
-0.6311,53.5314,ENG,E02002769,33700,,106.590,4
-0.8398,53.4997,ENG,E02002771,30900,,97.734,3
